item_id,item_id.1,HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timestamp
16840,907.0,4446.0,762.0,903.0,124.0,1280.0,79.0,979.0,386.0,115.0,21.0,2023-03-12 16:48:00
16860,908.6666667,4389.333333,775.6666667,884.6666667,122.6666667,1257.0,72.33333333,918.3333333,418.6666667,116.0,19.0,2023-03-12 17:08:00
16880,910.1212121,4283.727273,795.969697,917.4545455,124.8181818,1096.727273,69.0,890.3636364,441.1515152,124.7878788,17.27272727,2023-03-12 17:28:00
16900,910.7272727,4187.363636,860.8181818,1004.727273,133.9090909,840.3636364,69.0,872.1818182,456.9090909,138.7272727,13.63636364,2023-03-12 17:48:00
16920,911.8461538,4216.769231,803.6923077,1181.923077,138.8461538,703.0,62.23076923,924.0769231,443.6923077,147.5384615,12.84615385,2023-03-12 18:08:00
16940,913.25,4219.5,604.25,1577.5,141.0,696.25,71.0,777.5,409.5,145.5,9.0,2023-03-12 18:28:00
16960,915.0,4324.0,575.0,1686.0,137.0,703.0,64.0,834.0,369.0,149.0,8.0,2023-03-12 18:48:00
16980,916.7,4121.5,562.4,1606.3,130.3,702.3,56.0,754.3,347.9,139.3,9.0,2023-03-12 19:08:00
17000,918.5454545,4074.545455,583.3636364,1577.090909,123.3636364,692.1818182,54.90909091,706.3636364,357.0,147.0,11.54545455,2023-03-12 19:28:00
17020,920.4545455,4089.272727,599.1818182,1555.545455,113.0909091,695.6363636,53.0,705.2727273,375.4545455,147.6363636,10.54545455,2023-03-12 19:48:00
17040,922.1818182,4143.454545,626.0,1487.818182,112.1818182,710.4545455,48.81818182,779.0909091,383.9090909,147.1818182,9.0,2023-03-12 20:08:00
17060,923.7857143,4228.857143,697.8571429,1462.714286,114.5714286,712.2857143,44.85714286,775.6428571,424.9285714,146.4285714,9.0,2023-03-12 20:28:00
17080,925.5,3945.0,822.5,1127.5,102.5,728.5,67.5,660.0,445.5,148.0,13.0,2023-03-12 20:48:00
17100,927.25,3868.25,956.0,926.75,94.25,745.25,66.75,607.75,470.75,144.5,17.25,2023-03-12 21:08:00
17120,929.0909091,3927.909091,979.5454545,821.0909091,85.54545455,750.4545455,64.0,664.6363636,547.1818182,148.0,17.0,2023-03-12 21:28:00
17140,930.9090909,3960.636364,1032.272727,773.8181818,76.45454545,723.1818182,63.09090909,686.4545455,579.0,147.0909091,18.81818182,2023-03-12 21:48:00
17160,932.9,4067.7,1012.4,746.3,69.5,722.9,84.2,783.9,642.0,140.4,19.8,2023-03-12 22:08:00
17180,934.7272727,4248.909091,1030.363636,703.5454545,54.27272727,719.7272727,83.0,1060.454545,588.3636364,123.4545455,23.0,2023-03-12 22:28:00
17200,936.0769231,4231.307692,1049.923077,681.3076923,52.61538462,733.4615385,98.69230769,952.9230769,670.4615385,120.0769231,23.15384615,2023-03-12 22:48:00
17220,937.6153846,4245.769231,1044.384615,670.5384615,48.0,730.3846154,92.53846154,939.6923077,714.1538462,121.0,25.61538462,2023-03-12 23:08:00
17240,939.1538462,4097.846154,1044.0,666.3076923,48.0,719.2307692,88.07692308,804.4615385,715.6923077,121.1538462,27.0,2023-03-12 23:28:00
17260,940.75,3988.0,1003.5,666.5,47.25,714.25,80.0,729.75,725.0,122.75,26.25,2023-03-12 23:48:00
17280,942.1463415,3891.268293,1006.780488,662.0243902,45.70731707,703.2682927,73.26829268,697.5609756,674.2195122,122.7073171,24.70731707,2023-03-13 00:08:00
17300,942.6341463,4168.829268,1036.04878,665.4390244,44.73170732,700.8292683,70.82926829,896.097561,724.9512195,121.7317073,23.73170732,2023-03-13 00:28:00
17320,943.1282051,4308.410256,1052.102564,667.2307692,43.61538462,699.0,68.74358974,989.1025641,756.5897436,121.3846154,23.0,2023-03-13 00:48:00
17340,943.6410256,4034.051282,1028.512821,664.1538462,42.07692308,699.0,67.71794872,765.5128205,730.9487179,122.9230769,23.0,2023-03-13 01:08:00
17360,944.1538462,3852.769231,1011.384615,662.1538462,41.0,698.8461538,67.0,621.4615385,712.3846154,123.8461538,22.69230769,2023-03-13 01:28:00
17380,944.6666667,3888.666667,1009.333333,662.6666667,41.0,698.3333333,67.0,663.0,710.3333333,123.3333333,21.66666667,2023-03-13 01:48:00
17400,945.1794872,3906.435897,1015.0,664.0769231,41.53846154,697.6410256,67.0,676.8974359,708.2820513,122.8205128,21.71794872,2023-03-13 02:08:00
17420,945.6923077,3890.538462,1035.0,667.1538462,43.07692308,696.6153846,67.0,639.4615385,706.2307692,122.3076923,23.76923077,2023-03-13 02:28:00
17440,946.2051282,3906.025641,1048.846154,668.7948718,44.20512821,695.1794872,66.79487179,639.3589744,707.2564103,122.0,24.58974359,2023-03-13 02:48:00
17460,946.7179487,3968.589744,1053.461538,668.2820513,44.71794872,693.1282051,66.28205128,695.2564103,712.8974359,122.0,23.56410256,2023-03-13 03:08:00
17480,947.2142857,4010.928571,1044.857143,666.0714286,45.0,692.0,66.0,747.0,715.5714286,122.0,23.42857143,2023-03-13 03:28:00
17500,947.6904762,4028.547619,1020.095238,661.7857143,45.0,692.0,66.0,793.6666667,714.6190476,122.0,24.38095238,2023-03-13 03:48:00
17520,948.1794872,4035.692308,1012.435897,659.3589744,45.0,692.7179487,66.0,805.5128205,718.3076923,122.1794872,25.17948718,2023-03-13 04:08:00
17540,948.6923077,4023.384615,1036.538462,660.3846154,45.0,694.7692308,66.0,752.6923077,730.6153846,122.6923077,25.69230769,2023-03-13 04:28:00
17560,949.2051282,4001.435897,1044.435897,661.4102564,44.79487179,695.5897436,65.79487179,711.3589744,740.0512821,123.0,25.58974359,2023-03-13 04:48:00
17580,949.7179487,3965.025641,1028.025641,662.4358974,44.28205128,694.5641026,65.28205128,687.2564103,745.1794872,123.0,24.56410256,2023-03-13 05:08:00
17600,950.4736842,4141.105263,1036.052632,663.4736842,44.0,694.9473684,65.0,853.0526316,747.0526316,122.5263158,24.0,2023-03-13 05:28:00
17620,952.0,3894.0,1040.0,666.0,45.0,696.0,66.0,609.0,737.0,122.0,24.0,2023-03-13 05:48:00
17640,953.8181818,4127.181818,1042.272727,669.4545455,45.81818182,694.8181818,66.0,824.3636364,748.6363636,122.0,25.63636364,2023-03-13 06:08:00
17660,955.7,3826.0,1015.4,688.3,45.7,690.2,66.0,566.9,719.3,120.6,25.3,2023-03-13 06:28:00
17680,957.6,3978.0,1013.2,706.8,56.0,687.0,66.0,689.4,739.8,116.8,25.0,2023-03-13 06:48:00
17700,959.3846154,3854.153846,944.4615385,763.0769231,63.92307692,711.3846154,86.15384615,588.8461538,708.3846154,111.6153846,26.38461538,2023-03-13 07:08:00
17720,960.7058824,4028.235294,818.9411765,1101.411765,100.1764706,727.7647059,93.64705882,593.1176471,655.3529412,106.7647059,24.88235294,2023-03-13 07:28:00
17740,961.8333333,4366.666667,693.5,1464.5,182.3333333,807.6666667,88.5,731.5,546.3333333,100.0,23.16666667,2023-03-13 07:48:00
17760,962.85,4459.4,505.45,1893.1,214.7,977.4,80.2,653.75,317.05,95.6,17.05,2023-03-13 08:08:00
17780,964.0192308,4532.519231,365.2115385,2256.5,269.1153846,1131.384615,80.03846154,487.3653846,194.2692308,90.78846154,7.0,2023-03-13 08:28:00
17800,964.4038462,4582.903846,349.4423077,2346.5,251.4230769,1139.076923,80.80769231,454.6730769,199.6538462,86.55769231,7.0,2023-03-13 08:48:00
17820,964.7884615,4633.288462,333.6730769,2436.5,233.7307692,1146.769231,81.57692308,421.9807692,205.0384615,82.32692308,7.0,2023-03-13 09:08:00
17840,965.6428571,4623.714286,326.9285714,2470.571429,202.7857143,1157.428571,78.78571429,387.2857143,196.4285714,78.07142857,7.0,2023-03-13 09:28:00
17860,966.7894737,4461.684211,305.1052632,2492.0,226.5263158,1099.421053,76.21052632,295.8947368,182.1052632,80.15789474,7.0,2023-03-13 09:48:00
17880,968.3076923,4425.615385,323.4615385,2486.846154,247.5384615,1072.0,75.23076923,283.4615385,169.4615385,83.38461538,7.0,2023-03-13 10:08:00
17900,970.0,4611.0,332.0,2637.0,230.0,1097.0,60.0,253.0,192.0,93.0,7.0,2023-03-13 10:28:00
17920,971.8333333,4631.666667,333.5,2619.666667,226.0,1144.666667,60.66666667,236.0,197.5,93.33333333,7.0,2023-03-13 10:48:00
17940,973.5384615,4659.0,356.6153846,2609.846154,243.2307692,1099.0,62.0,242.1538462,259.5384615,84.84615385,7.0,2023-03-13 11:08:00
17960,975.0689655,4620.862069,408.3448276,2480.793103,200.9310345,994.9655172,59.93103448,251.5172414,404.1724138,73.93103448,7.137931034,2023-03-13 11:28:00
17980,975.7586207,4559.482759,631.7931034,2058.724138,180.2413793,844.6206897,59.24137931,386.6896552,555.8965517,73.24137931,8.517241379,2023-03-13 11:48:00
18000,976.9285714,4542.642857,1118.571429,1489.428571,143.2857143,638.7857143,51.57142857,503.6428571,685.1428571,88.78571429,18.28571429,2023-03-13 12:08:00
18020,978.25,4585.5,1181.75,1371.0,127.75,568.0,48.75,605.0,746.0,91.5,22.25,2023-03-13 12:28:00
18040,979.6153846,4520.615385,1117.615385,1329.076923,118.6153846,528.6153846,48.0,653.3076923,769.9230769,95.38461538,26.69230769,2023-03-13 12:48:00
18060,981.0526316,4566.368421,1048.105263,1434.210526,120.7368421,618.7894737,51.15789474,643.2631579,702.2105263,95.15789474,24.63157895,2023-03-13 13:08:00
18080,982.1818182,4513.727273,729.4545455,2036.545455,133.8181818,932.0909091,54.0,322.1818182,380.7272727,96.0,16.72727273,2023-03-13 13:28:00
18100,984.0,4350.0,590.0,2173.0,121.0,1067.0,53.0,229.0,189.0,91.0,11.0,2023-03-13 13:48:00
18120,985.5833333,4538.916667,562.5833333,2414.916667,118.25,1075.416667,51.83333333,226.1666667,159.3333333,89.66666667,10.83333333,2023-03-13 14:08:00
18140,987.2727273,4477.454545,534.2727273,2389.363636,119.0909091,1090.0,51.81818182,220.6363636,149.0909091,86.09090909,8.0,2023-03-13 14:28:00
18160,988.8571429,4537.714286,507.2857143,2438.142857,118.5714286,1107.428571,54.0,245.2857143,152.2857143,77.57142857,9.714285714,2023-03-13 14:48:00
18180,989.9,4222.1,460.8,2170.1,157.6,1092.8,51.3,228.0,180.7,81.5,8.2,2023-03-13 15:08:00
18200,991.4285714,4417.571429,502.5714286,2205.285714,185.1428571,1048.714286,50.0,329.5714286,234.0,88.85714286,8.571428571,2023-03-13 15:28:00
18220,992.9230769,4379.461538,528.7692308,2147.615385,202.1538462,1048.230769,50.92307692,295.7692308,253.6923077,97.38461538,8.0,2023-03-13 15:48:00
18240,993.59375,4528.53125,565.625,2151.46875,200.21875,976.5625,50.40625,372.34375,350.0,105.125,7.40625,2023-03-13 16:08:00
18260,994.3043478,4650.391304,597.6086957,2134.73913,197.173913,921.5217391,51.82608696,437.4347826,440.2608696,111.826087,7.0,2023-03-13 16:28:00
18280,995.2105263,4663.947368,668.6842105,1990.894737,177.4210526,856.3684211,54.94736842,491.0,533.1578947,116.2105263,7.631578947,2023-03-13 16:48:00
18300,996.3125,4621.875,895.625,1628.0,114.3125,650.25,58.1875,626.9375,691.5625,118.5625,10.9375,2023-03-13 17:08:00
18320,997.6,4513.4,997.0,1455.4,104.6,600.4,74.6,602.0,716.4,126.8,15.4,2023-03-13 17:28:00
18340,998.7777778,4616.666667,1115.666667,1283.888889,99.55555556,570.6666667,73.44444444,749.4444444,740.6666667,136.2222222,20.11111111,2023-03-13 17:48:00
18360,999.64,4643.36,966.92,1455.8,110.16,713.28,65.32,699.32,642.0,140.56,25.48,2023-03-13 18:08:00
18380,1000.647059,4760.882353,758.3529412,1798.117647,130.5882353,916.6470588,61.0,613.8235294,520.7647059,134.2352941,18.94117647,2023-03-13 18:28:00
18400,1002.076923,4772.153846,677.3076923,1910.615385,127.0,1014.846154,61.0,575.7692308,454.4615385,128.1538462,11.0,2023-03-13 18:48:00
18420,1003.32,4719.12,680.04,1850.48,127.96,1007.72,61.0,588.04,453.12,128.72,11.0,2023-03-13 19:08:00
18440,1004.2,4835.4,677.2,1864.4,131.6,1028.4,66.4,664.0,462.8,127.2,11.4,2023-03-13 19:28:00
18460,1005.615385,4861.307692,684.4615385,1891.846154,128.7692308,1055.230769,86.76923077,618.7692308,470.9230769,128.3076923,11.76923077,2023-03-13 19:48:00
18480,1006.681818,4850.590909,706.0,1844.136364,139.3636364,1028.045455,83.95454545,640.0454545,501.5,117.1363636,13.72727273,2023-03-13 20:08:00
18500,1007.302326,4719.860465,836.0465116,1630.651163,137.0232558,898.0,80.27906977,665.2790698,558.5581395,114.8139535,16.51162791,2023-03-13 20:28:00
18520,1007.767442,4531.953488,1025.348837,1340.883721,121.6744186,718.0,76.09302326,681.0930233,630.1860465,117.6046512,18.8372093,2023-03-13 20:48:00
18540,1008.714286,4496.571429,1152.857143,1106.714286,101.8571429,574.4285714,66.85714286,789.7142857,733.1428571,115.4285714,24.28571429,2023-03-13 21:08:00
18560,1010.166667,4625.166667,1293.666667,971.6666667,114.1666667,534.8333333,59.83333333,985.5,690.8333333,117.0,31.66666667,2023-03-13 21:28:00
18580,1011.625,4705.375,1282.0,925.625,128.125,520.875,50.875,1083.625,736.875,121.375,35.0,2023-03-13 21:48:00
18600,1012.538462,4454.076923,1270.538462,900.3846154,132.2307692,494.4615385,43.61538462,883.6923077,750.0769231,117.2307692,37.69230769,2023-03-13 22:08:00
18620,1013.190476,4248.809524,1303.761905,862.9047619,132.4285714,472.952381,38.42857143,726.5714286,727.0952381,115.1428571,40.38095238,2023-03-13 22:28:00
18640,1013.666667,4318.333333,1385.666667,817.6666667,141.0,465.3333333,37.0,808.0,682.3333333,118.0,41.33333333,2023-03-13 22:48:00
18660,1014.4,4513.8,1437.8,776.4,143.4,466.8,37.2,988.6,682.2,120.4,41.6,2023-03-13 23:08:00
18680,1015.733333,4563.133333,1435.133333,751.7333333,133.6,478.4666667,40.46666667,1015.6,719.4666667,122.4666667,40.26666667,2023-03-13 23:28:00
18700,1016.571429,4451.285714,1435.857143,743.4285714,130.2857143,481.2857143,44.42857143,929.4285714,701.1428571,122.4285714,37.71428571,2023-03-13 23:48:00
18720,1017.195122,4406.0,1423.878049,739.804878,127.8292683,485.3414634,48.36585366,901.3658537,697.804878,122.195122,35.6097561,2023-03-14 00:08:00
18740,1017.682927,4386.0,1396.073171,739.3170732,124.902439,491.195122,51.7804878,884.7804878,717.3170732,122.6829268,34.63414634,2023-03-14 00:28:00
18760,1018.021472,4365.248466,1374.371166,738.8067485,122.7852761,494.9141104,54.02147239,869.0398773,731.1595092,123.1503067,33.80674847,2023-03-14 00:48:00
18780,1018.082822,4343.101227,1364.003067,738.2546012,122.1717791,494.6687117,54.08282209,854.8680982,734.4723926,123.5797546,33.25460123,2023-03-14 01:08:00
18800,1018.144172,4320.953988,1353.634969,737.702454,121.5582822,494.4233129,54.14417178,840.696319,737.7852761,124.0092025,32.70245399,2023-03-14 01:28:00
18820,1018.205521,4298.806748,1343.266871,737.1503067,120.9447853,494.1779141,54.20552147,826.5245399,741.0981595,124.4386503,32.15030675,2023-03-14 01:48:00
18840,1018.266871,4276.659509,1332.898773,736.5981595,120.3312883,493.9325153,54.26687117,812.3527607,744.4110429,124.8680982,31.59815951,2023-03-14 02:08:00
18860,1018.328221,4254.51227,1322.530675,736.0460123,119.7177914,493.6871166,54.32822086,798.1809816,747.7239264,125.297546,31.04601227,2023-03-14 02:28:00
18880,1018.389571,4232.365031,1312.162577,735.493865,119.1042945,493.4417178,54.38957055,784.0092025,751.0368098,125.7269939,30.49386503,2023-03-14 02:48:00
18900,1018.45092,4210.217791,1301.794479,734.9417178,118.4907975,493.196319,54.45092025,769.8374233,754.3496933,126.1564417,29.94171779,2023-03-14 03:08:00
18920,1018.51227,4188.070552,1291.42638,734.3895706,117.8773006,492.9509202,54.51226994,755.6656442,757.6625767,126.5858896,29.38957055,2023-03-14 03:28:00
18940,1018.57362,4165.923313,1281.058282,733.8374233,117.2638037,492.7055215,54.57361963,741.493865,760.9754601,127.0153374,28.83742331,2023-03-14 03:48:00
18960,1018.634969,4143.776074,1270.690184,733.2852761,116.6503067,492.4601227,54.63496933,727.3220859,764.2883436,127.4447853,28.28527607,2023-03-14 04:08:00
18980,1018.696319,4121.628834,1260.322086,732.7331288,116.0368098,492.2147239,54.69631902,713.1503067,767.601227,127.8742331,27.73312883,2023-03-14 04:28:00
19000,1018.757669,4099.481595,1249.953988,732.1809816,115.4233129,491.9693252,54.75766871,698.9785276,770.9141104,128.303681,27.1809816,2023-03-14 04:48:00
19020,1018.819018,4077.334356,1239.58589,731.6288344,114.809816,491.7239264,54.8190184,684.8067485,774.2269939,128.7331288,26.62883436,2023-03-14 05:08:00
19040,1018.880368,4055.187117,1229.217791,731.0766871,114.196319,491.4785276,54.8803681,670.6349693,777.5398773,129.1625767,26.07668712,2023-03-14 05:28:00
19060,1018.941718,4033.039877,1218.849693,730.5245399,113.5828221,491.2331288,54.94171779,656.4631902,780.8527607,129.5920245,25.52453988,2023-03-14 05:48:00
19080,1019.083333,4039.166667,1228.166667,729.9166667,112.9166667,491.1666667,55.0,655.5833333,779.4166667,129.9166667,25.0,2023-03-14 06:08:00
19100,1020.818182,4243.909091,1392.363636,738.0,121.0,494.6363636,55.81818182,783.3636364,684.8181818,127.3636364,23.36363636,2023-03-14 06:28:00
19120,1022.615385,4455.153846,1373.384615,754.0,135.6153846,512.6153846,70.15384615,959.0,700.1538462,127.3846154,28.61538462,2023-03-14 06:48:00
19140,1024.454545,3986.0,1102.272727,803.8181818,143.1818182,561.2727273,76.09090909,684.1818182,683.4545455,123.0,28.0,2023-03-14 07:08:00
19160,1026.125,4373.375,868.75,1321.125,178.875,640.625,67.75,742.625,664.75,120.625,14.875,2023-03-14 07:28:00
19180,1027.333333,4560.333333,725.0,1761.666667,245.6666667,753.0,69.66666667,635.0,563.0,115.6666667,7.0,2023-03-14 07:48:00
19200,1028.470588,4736.411765,509.4705882,2039.235294,236.4117647,1003.235294,74.17647059,674.2941176,395.0,108.6470588,6.529411765,2023-03-14 08:08:00
19220,1029.846154,4857.538462,282.2307692,2415.692308,276.6153846,1212.076923,66.76923077,528.0,321.9230769,91.61538462,6.0,2023-03-14 08:28:00
19240,1030.62069,4920.068966,245.2758621,2538.344828,293.7931034,1208.103448,65.37931034,522.6206897,303.2758621,96.44827586,6.0,2023-03-14 08:48:00
19260,1031.692308,4830.0,223.0,2526.769231,298.9230769,1209.384615,65.0,485.6153846,279.6153846,99.61538462,6.0,2023-03-14 09:08:00
19280,1033.125,4899.0,240.625,2642.875,293.875,1215.0,63.75,432.0,263.25,99.25,6.0,2023-03-14 09:28:00
19300,1034.352941,4671.882353,219.0,2533.764706,302.0588235,1179.294118,60.94117647,410.6470588,228.1176471,95.05882353,6.0,2023-03-14 09:48:00
19320,1035.375,4516.875,230.75,2481.75,294.5,1192.25,60.875,312.375,193.0,100.375,6.375,2023-03-14 10:08:00
19340,1036.357143,4793.928571,297.3571429,2679.428571,298.0714286,1230.642857,61.5,280.5,194.0714286,104.2142857,7.714285714,2023-03-14 10:28:00
19360,1037.846154,4805.923077,317.6923077,2662.846154,289.8461538,1213.846154,57.84615385,273.1538462,226.6923077,103.5384615,8.153846154,2023-03-14 10:48:00
19380,1039.461538,4706.615385,317.5384615,2516.846154,298.6153846,1210.692308,58.0,277.1538462,276.3846154,99.53846154,8.461538462,2023-03-14 11:08:00
19400,1040.928571,4690.285714,368.0714286,2441.642857,298.8571429,1099.071429,57.07142857,291.2857143,384.0714286,97.14285714,9.0,2023-03-14 11:28:00
19420,1041.730769,4746.615385,724.9615385,2010.307692,285.8461538,901.3461538,56.26923077,406.0,592.1538462,102.8461538,9.0,2023-03-14 11:48:00
19440,1042.866667,4819.733333,1076.0,1603.266667,275.8,756.3333333,55.13333333,565.0,712.9333333,78.13333333,28.06666667,2023-03-14 12:08:00
19460,1043.857143,4805.714286,1136.571429,1422.714286,253.5714286,721.0,49.85714286,637.0,778.2857143,76.57142857,33.57142857,2023-03-14 12:28:00
19480,1045.105263,4708.578947,1206.947368,1295.368421,225.7368421,679.2105263,48.89473684,611.8421053,790.7894737,87.52631579,36.89473684,2023-03-14 12:48:00
19500,1046.103448,4653.448276,998.2413793,1551.137931,254.3793103,777.9310345,48.20689655,525.3448276,676.6206897,90.86206897,33.31034483,2023-03-14 13:08:00
19520,1046.793103,4763.103448,686.5172414,2158.724138,290.2413793,1084.137931,49.5862069,354.3103448,380.7586207,83.27586207,15.37931034,2023-03-14 13:28:00
19540,1048.076923,4771.384615,568.6923077,2391.307692,295.0769231,1188.615385,55.0,333.0769231,201.9230769,78.76923077,9.0,2023-03-14 13:48:00
19560,1049.615385,4824.615385,549.9230769,2450.076923,296.0,1245.230769,56.23076923,332.1538462,166.5384615,71.07692308,9.615384615,2023-03-14 14:08:00
19580,1051.090909,4775.454545,531.6363636,2421.090909,298.5454545,1271.454545,56.18181818,309.9090909,161.9090909,68.54545455,10.90909091,2023-03-14 14:28:00
19600,1052.0,4640.0,538.0,2302.0,304.0,1286.0,58.0,299.0,131.0,74.0,10.0,2023-03-14 14:48:00
19620,1053.142857,4613.571429,456.2857143,2313.0,303.7142857,1295.142857,55.14285714,260.5714286,205.4285714,73.57142857,9.571428571,2023-03-14 15:08:00
19640,1054.615385,4669.923077,542.4615385,2372.384615,311.5384615,1054.923077,55.38461538,300.1538462,314.1538462,78.84615385,7.0,2023-03-14 15:28:00
19660,1056.071429,4787.5,582.9285714,2331.214286,309.2857143,1047.928571,51.78571429,385.2857143,347.0714286,81.21428571,11.85714286,2023-03-14 15:48:00
19680,1057.411765,4878.705882,603.2352941,2324.764706,308.0588235,984.1176471,48.17647059,393.8823529,477.0588235,86.05882353,9.588235294,2023-03-14 16:08:00
19700,1058.769231,4697.846154,578.8461538,2119.153846,277.1538462,936.9230769,64.69230769,410.3076923,547.6923077,95.92307692,9.0,2023-03-14 16:28:00
19720,1060.066667,4824.333333,675.9333333,2125.133333,275.7333333,848.6,66.53333333,429.2666667,630.2,106.6666667,8.533333333,2023-03-14 16:48:00
19740,1061.375,4565.75,984.875,1622.0,199.0,587.5,57.375,565.0,673.625,116.75,16.0,2023-03-14 17:08:00
19760,1062.588235,4751.117647,1114.470588,1423.470588,186.9411765,528.5294118,50.05882353,739.1176471,808.5882353,121.5294118,15.41176471,2023-03-14 17:28:00
19780,1063.722222,4651.666667,1202.388889,1241.222222,172.6111111,508.8333333,47.27777778,667.8888889,866.3333333,141.3333333,23.66666667,2023-03-14 17:48:00
19800,1064.714286,4750.714286,1137.428571,1326.142857,179.7142857,635.1428571,45.57142857,685.4285714,787.2857143,151.5714286,27.71428571,2023-03-14 18:08:00
19820,1065.875,4774.375,669.125,1888.875,247.875,951.375,83.5,528.375,581.875,143.375,11.375,2023-03-14 18:28:00
19840,1067.117647,4789.0,573.0,1991.470588,258.2352941,1039.529412,79.76470588,522.5882353,522.8235294,133.4705882,6.117647059,2023-03-14 18:48:00
19860,1068.384615,4885.153846,601.8461538,2018.846154,248.4615385,1069.846154,76.84615385,522.3846154,529.0,136.2307692,7.0,2023-03-14 19:08:00
19880,1069.857143,4824.714286,603.4285714,1927.571429,254.0,1070.857143,73.28571429,575.0,499.8571429,141.8571429,6.142857143,2023-03-14 19:28:00
19900,1071.222222,4851.888889,617.1111111,1914.888889,248.8888889,1064.666667,65.66666667,594.7777778,512.5555556,141.2222222,6.666666667,2023-03-14 19:48:00
19920,1071.962963,4901.518519,667.4814815,1931.185185,265.1851852,1046.888889,61.22222222,600.7037037,504.4074074,141.962963,8.888888889,2023-03-14 20:08:00
19940,1073.230769,4735.923077,721.3846154,1765.0,262.0769231,927.6923077,56.84615385,613.0769231,554.6153846,144.1538462,10.0,2023-03-14 20:28:00
19960,1074.454545,4694.0,940.0909091,1439.545455,229.4545455,715.4545455,51.63636364,741.3636364,698.1818182,148.4545455,10.90909091,2023-03-14 20:48:00
19980,1075.533333,4420.533333,1143.4,1142.066667,182.0,536.1333333,46.8,690.2,738.1333333,152.2,18.4,2023-03-14 21:08:00
20000,1076.928571,4662.357143,1313.571429,1001.0,184.2142857,454.0714286,39.35714286,970.2142857,738.9285714,155.0,29.57142857,2023-03-14 21:28:00
20020,1078.384615,4608.538462,1354.615385,909.4615385,173.2307692,459.3076923,34.07692308,928.3076923,769.4615385,155.6153846,31.76923077,2023-03-14 21:48:00
20040,1079.923077,4398.692308,1376.769231,838.0769231,170.7692308,441.1538462,28.23076923,869.5384615,680.5384615,157.7692308,34.84615385,2023-03-14 22:08:00
20060,1081.2,4795.0,1439.8,807.6,156.4,445.4,29.6,1065.0,848.6,153.4,35.2,2023-03-14 22:28:00
20080,1081.866667,4625.0,1455.8,749.6,161.0666667,463.4,41.6,968.3333333,800.6,151.4,35.86666667,2023-03-14 22:48:00
20100,1083.333333,3882.666667,1272.0,713.3333333,146.0,476.3333333,44.0,599.3333333,632.3333333,151.0,38.33333333,2023-03-14 23:08:00
20120,1084.705882,4510.470588,1428.352941,687.2941176,132.1176471,466.5294118,43.29411765,1047.411765,690.1764706,151.0,39.70588235,2023-03-14 23:28:00
20140,1086.002175,3988.693981,1155.852067,669.5678028,117.9477883,468.995649,42.98477157,688.3372009,813.9869471,150.9891226,40.96519217,2023-03-14 23:48:00
20160,1086.016679,3993.320522,1154.865845,673.3531545,117.5997099,468.9666425,42.88324873,690.5852067,813.8999275,150.9166062,40.73313996,2023-03-15 00:08:00
20180,1086.031182,3997.947063,1153.879623,677.1385062,117.2516316,468.937636,42.78172589,692.8332125,813.8129079,150.8440899,40.50108774,2023-03-15 00:28:00
20200,1086.045685,4002.573604,1152.893401,680.9238579,116.9035533,468.9086294,42.68020305,695.0812183,813.7258883,150.7715736,40.26903553,2023-03-15 00:48:00
20220,1086.060189,4007.200145,1151.907179,684.7092096,116.555475,468.8796229,42.5786802,697.3292241,813.6388687,150.6990573,40.03698332,2023-03-15 01:08:00
20240,1086.074692,4011.826686,1150.920957,688.4945613,116.2073967,468.8506164,42.47715736,699.5772299,813.5518492,150.626541,39.80493111,2023-03-15 01:28:00
20260,1086.089195,4016.453227,1149.934735,692.279913,115.8593183,468.8216099,42.37563452,701.8252357,813.4648296,150.5540247,39.5728789,2023-03-15 01:48:00
20280,1086.103698,4021.079768,1148.948513,696.0652647,115.51124,468.7926033,42.27411168,704.0732415,813.37781,150.4815083,39.34082669,2023-03-15 02:08:00
20300,1086.118202,4025.706309,1147.962292,699.8506164,115.1631617,468.7635968,42.17258883,706.3212473,813.2907904,150.408992,39.10877447,2023-03-15 02:28:00
20320,1086.132705,4030.33285,1146.97607,703.6359681,114.8150834,468.7345903,42.07106599,708.5692531,813.2037708,150.3364757,38.87672226,2023-03-15 02:48:00
20340,1086.147208,4034.959391,1145.989848,707.4213198,114.4670051,468.7055838,41.96954315,710.8172589,813.1167513,150.2639594,38.64467005,2023-03-15 03:08:00
20360,1086.161711,4039.585932,1145.003626,711.2066715,114.1189268,468.6765772,41.8680203,713.0652647,813.0297317,150.1914431,38.41261784,2023-03-15 03:28:00
20380,1086.176215,4044.212473,1144.017404,714.9920232,113.7708484,468.6475707,41.76649746,715.3132705,812.9427121,150.1189268,38.18056563,2023-03-15 03:48:00
20400,1086.190718,4048.839014,1143.031182,718.7773749,113.4227701,468.6185642,41.66497462,717.5612763,812.8556925,150.0464104,37.94851342,2023-03-15 04:08:00
20420,1086.205221,4053.465555,1142.04496,722.5627266,113.0746918,468.5895577,41.56345178,719.8092821,812.768673,149.9738941,37.7164612,2023-03-15 04:28:00
